Id,SalePrice
2734,148407.92556369305
2735,142567.02414015005
2736,121962.76423198543
2737,107856.82930099987
2738,122969.67117658327
2739,151771.09448933578
2740,138423.46204714337
2741,155274.9005091833
2742,177305.16150870966
2743,153655.35716168606
2744,161252.086403867
2745,148568.6238388701
2746,121194.00200799922
2747,176605.2550036388
2748,113425.9416217648
2749,132493.5593348199
2750,111024.9719658494
2751,125759.85880770278
2752,213414.68933632784
2753,139399.3142475749
2754,199368.31770852976
2755,137163.94033209095
2756,74935.35596291395
2757,66210.08380775689
2758,113914.50886160298
2759,163173.8484812891
2760,139374.34998715296
2761,142224.66962324758
2762,126465.24601178872
2763,187506.9620175471
2764,180220.82643332286
2765,265209.5530303379
2766,126132.92847253592
2767,63298.81858201022
2768,97128.4650155725
2769,124273.97841231152
2770,153183.55165502592
2771,102793.90816325136
2772,94765.45488260011
2773,194608.5922988921
2774,160471.45781795052
2775,132872.46161147044
2776,160228.4925274325
2777,167894.65238919202
2778,132345.90921759768
2779,142941.34777662996
2780,98708.98152877716
2781,86257.1294977183
2782,91464.23935548915
2783,99141.22141944151
2784,117632.22040018416
2785,146687.64433812466
2786,74471.351393271
2787,141041.3169247806
2788,69638.95946573163
2789,172995.3155820265
2790,96018.9678019397
2791,107814.14302571793
2792,78330.72069352632
2793,157559.3857143789
2794,88205.87625761051
2795,126026.97954346426
2796,75616.54837524821
2797,215885.95334259304
2798,121524.59450529888
2799,142443.14608438523
2800,60742.34387073456
2801,107116.18206344545
2802,143377.53192536347
2803,153555.5044746094
2804,132793.00794737902
2805,113805.55032698857
2806,78825.20890656742
2807,171686.84518403583
2808,166395.40056717908
2809,125514.00040301471
2810,116967.10537932557
2811,180572.57384785474
2812,159213.0675666232
2813,154620.0005875181
2814,141249.20005663252
2815,111686.46859581512
2816,237394.14851626894
2817,163509.64757516258
2818,138854.5571772633
2819,185041.5353129336
2820,128510.73821146204
2821,115531.45547569753
2822,188952.87164323893
2823,292447.5491642568
2824,165446.47627778188
2825,159721.98464648915
2826,145186.11389858695
2827,133708.3994554393
2828,247842.8948761574
2829,241855.8943051796
2830,214249.98014801322
2831,196105.35742495512
2832,236929.1457375381
2833,297978.1445958102
2834,221063.76404958544
2835,220652.92528296658
2836,217464.27499916055
2837,155582.19212258398
2838,128666.88336911402
2839,183918.4827094248
2840,190497.90906200022
2841,210799.06976024737
2842,232591.73593889573
2843,161337.39897187916
2844,171157.47100285697
2845,107925.20134455874
2846,213506.02532318584
2847,201564.36003851704
2848,225781.31468796358
2849,205327.24252753193
2850,289546.4113346075
2851,230583.4317257919
2852,238497.15556989727
2853,235666.96520431177
2854,159443.81367506203
2855,209806.83693021466
2856,203333.98191597033
2857,204742.4224121871
2858,214092.97971600317
2859,101731.47489820537
2860,127044.27198917
2861,123521.3554300284
2862,219929.6819509
2863,146117.5338906974
2864,259006.43732813047
2865,130349.52607825166
2866,164288.39752828865
2867,106099.29600165715
2868,115171.67572229216
2869,96142.89939453639
2870,110347.16984263854
2871,75471.41672590212
2872,16202.571148062125
2873,86956.55175258871
2874,177387.647266109
2875,116844.04840527242
2876,190857.8378725918
2877,136579.9732582101
2878,143608.0363124872
2879,128143.35157495714
2880,116361.70391553035
2881,115305.60897012404
2882,164630.56862919847
2883,194461.30208134372
2884,189660.42780940444
2885,165646.14469796862
2886,224740.14790647756
2887,107058.85184838343
2888,153586.0332144613
2889,39195.91386719956
2890,84098.45141554135
2891,150415.3110274428
2892,34479.56776642939
2893,83973.6376140865
2894,33674.5030718504
2895,319336.8360851151
2896,273341.27024317463
2897,226823.55359354964
2898,147784.40004520142
2899,235268.16021816782
2900,147947.34769116947
2901,230830.1732328916
2902,216843.45642630267
2903,321028.55582227046
2904,343724.5316787204
2905,67610.49514615093
2906,203910.40846518963
2907,108183.61339707696
2908,121141.20793722314
2909,143766.72956228023
2910,70417.65248845215
2911,55335.55071597127
2912,163412.91701740352
2913,57736.0376444303
2914,55112.19849598338
2915,66371.24921806739
2916,58834.56792679662
2917,144474.80085151247
2918,115033.7094527448
2919,242788.57556190784
